,ID_Tag,OBSPRED_ID,eDNA_ID,Site_ID,FWSsite,GNIS_NAME,WATERBODY,ELEV,SLOPE,CUMDRAINAG,BT_0BRK,S1_93_11,MA_Hist,MS_Hist,W95_Hist,W99_Hist,CFM_Hist,ID,VB_CLASS,Error_Flag,OBSPRED__1,HUC8,HUC_Name,Z,E,N,Z_1,E_1,N_1,BUT1_PCR_D,BUT1_Wells,BUT1_Ct1,BUT1_Ct2,BUT1_Ct3,BRK2_PCR_D,BRK2_Wells,BRK2_Ct1,BRK2_Ct2,BRK2_Ct3,BRK2_Quant,Patch,MA_2040.N.16.6,MA_2080.N.16.6,MS_2040.N.16.6,MS_2080.N.16.6,W95_2040.N.16.6,W95_2080.N.16.6,W99_2040.N.16.6,W99_2080.N.16.6,CFM_2040.N.16.6,CFM_2080.N.16.6,S30_2040D.N.19.11,S32_2080D.N.19.11
78,100286,417,17010201-769-2,769-2,0,Little Blackfoot River,0,1851.48,0.01472,47.82,0.869343,11.08,11.99532112,10.89059161,2.310344828,0.24137931,196.6551724,0,0,0,417,17010201,Upper Clark Fork,12,386228,5142756,12,386228,5142756,9/27/2015,0,45,45,45,1/8/2017,3,34.154598,33.993408,34.305027,82.436648,755,12.47654,13.085974,8.739134,8.099061,4.482759,6.344828,0.689655,1.137931,186.62069,178.862069,12.34,13.26
79,100287,378,17010201-681-1,681-1,0,No Grass Creek,0,1965.01,0.06233,8.11,0.869343,9.2,1.800960036,1.667885472,1.965517241,0.24137931,197.137931,0,0,0,378,17010201,Upper Clark Fork,12,385918,5139222,12,385918,5139222,9/27/2015,0,45,45,45,1/21/2016,3,35.104942,35.765217,36.028767,31.994101,755,1.877734,1.969179,1.321152,1.220473,4.517241,6.37931,0.689655,1.103448,186.586207,178.724138,10.39,11.25
80,100288,377,17010201-681-2,681-2,0,No Grass Creek,0,1965.01,0.06233,8.11,0.869343,9.2,1.800960036,1.667885472,1.965517241,0.24137931,197.137931,0,0,0,377,17010201,Upper Clark Fork,12,385686,5138460,12,385686,5138460,9/27/2015,0,45,45,45,1/8/2017,3,36.86171,36.846844,36.749348,15.480976,755,1.877734,1.969179,1.321152,1.220473,4.517241,6.37931,0.689655,1.103448,186.586207,178.724138,10.39,11.25
81,100289,376,17010201-681-3,681-3,0,No Grass Creek,0,2035.75,0.06233,8.11,0.869343,8.91,1.800960036,1.667885472,1.965517241,0.24137931,197.137931,0,0,0,376,17010201,Upper Clark Fork,12,386298,5137616,12,386298,5137616,9/27/2015,0,45,45,45,1/8/2017,1,45,38.563938,45,1.731118,755,1.877734,1.969179,1.321152,1.220473,4.517241,6.37931,0.689655,1.103448,186.586207,178.724138,10.08,10.94
82,100290,375,17010201-681-4,681-4,0,No Grass Creek,0,2118.09,0.06233,8.11,0.869343,8.85,1.800960036,1.667885472,1.965517241,0.24137931,197.137931,0,0,0,375,17010201,Upper Clark Fork,12,386384,5136695,12,386384,5136695,9/27/2015,0,45,45,45,1/8/2017,0,45,45,45,0,755,1.877734,1.969179,1.321152,1.220473,4.517241,6.37931,0.689655,1.103448,186.586207,178.724138,10.02,10.87
83,100291,374,17010201-681-5,681-5,0,No Grass Creek,0,2156.84,0.06233,8.11,0.869343,8.69,1.800960036,1.667885472,1.965517241,0.24137931,197.137931,0,0,0,374,17010201,Upper Clark Fork,12,385937,5135858,12,385937,5135858,9/27/2015,0,45,45,45,1/8/2017,0,45,45,45,0,755,1.877734,1.969179,1.321152,1.220473,4.517241,6.37931,0.689655,1.103448,186.586207,178.724138,9.86,10.7
84,100292,391,17010201-696-1,696-1,0,Monarch Creek,0,1833.57,0.05163,12.92,0.748416,9.37,3.527357621,3.092686411,2.413793103,0.310344828,195.9655172,0,0,0,391,17010201,Upper Clark Fork,12,393413,5142722,12,393413,5142722,9/27/2015,0,45,45,45,1/8/2017,3,33.935795,33.709545,33.674068,104.366605,765,3.63698,3.827474,2.647534,2.478749,4.862069,6,0.62069,1.034483,187.896552,180.655172,10.56,11.43
85,100293,390,17010201-696-2,696-2,0,Monarch Creek,0,1899.7,0.05163,12.92,0.748416,9.13,3.527357621,3.092686411,2.413793103,0.310344828,195.9655172,0,0,0,390,17010201,Upper Clark Fork,12,392722,5142245,12,392722,5142245,9/27/2015,0,45,45,45,1/8/2017,3,33.324757,33.671154,33.928482,114.408142,765,3.63698,3.827474,2.647534,2.478749,4.862069,6,0.62069,1.034483,187.896552,180.655172,10.31,11.17
86,100294,389,17010201-696-3,696-3,0,Monarch Creek,0,1939.72,0.05163,12.92,0.748416,9.49,3.527357621,3.092686411,2.413793103,0.310344828,195.9655172,0,0,0,389,17010201,Upper Clark Fork,12,392166,5141519,12,392166,5141519,9/27/2015,0,45,45,45,1/8/2017,3,33.47213,33.446159,33.53616,124.714005,765,3.63698,3.827474,2.647534,2.478749,4.862069,6,0.62069,1.034483,187.896552,180.655172,10.69,11.56
87,100295,388,17010201-696-4,696-4,0,Monarch Creek,0,1970.2,0.05163,12.92,0.748416,9.27,3.527357621,3.092686411,2.413793103,0.310344828,195.9655172,8528,1,0,388,17010201,Upper Clark Fork,12,391710,5140592,12,391710,5140592,9/27/2015,0,45,45,45,1/8/2017,3,35.555405,35.238728,35.933285,34.222609,765,3.63698,3.827474,2.647534,2.478749,4.862069,6,0.62069,1.034483,187.896552,180.655172,10.46,11.32
88,100296,387,17010201-696-5,696-5,0,Monarch Creek,0,2010.57,0.05163,12.92,0.748416,8.97,3.527357621,3.092686411,2.413793103,0.310344828,195.9655172,0,0,0,387,17010201,Upper Clark Fork,12,391744,5140132,12,391744,5140132,9/27/2015,0,45,45,45,1/8/2017,3,34.453842,34.865433,34.442757,63.001424,765,3.63698,3.827474,2.647534,2.478749,4.862069,6,0.62069,1.034483,187.896552,180.655172,10.15,11
89,100297,422,17010201-753-1,753-1,0,Ontario Creek,0,1823.79,0.04829,27.66,0.748416,9.44,6.660183505,5.469447613,3.75862069,0.586206897,192,8478,1,0,422,17010201,Upper Clark Fork,12,393491,5142859,12,393491,5142859,9/27/2015,0,45,45,45,1/8/2017,3,37.887203,36.999329,36.190983,14.894411,765,6.884749,7.252566,4.664349,4.341025,5.724138,7.103448,1,1.310345,183.862069,176.931034,10.64,11.5
90,100298,435,17010201-774-1,774-1,0,Ontario Creek,0,1705.58,0.02427,51.29,0.748416,10.74,12.33737211,10.50991778,3.206896552,0.413793103,193.3103448,8423,1,0,435,17010201,Upper Clark Fork,12,391185,5145779,12,391185,5145779,9/27/2015,0,45,45,45,1/8/2017,3,33.099052,33.293503,33.626217,137.792407,765,12.734209,13.420908,9.021477,8.459132,5.344828,6.758621,0.896552,0.965517,185.310345,178.37931,11.99,12.89
91,100299,436,17010201-774-2,774-2,0,Ontario Creek,0,1705.58,0.02427,51.29,0.748416,10.74,12.2316476,10.4115788,3.206896552,0.379310345,193.3448276,0,0,0,436,17010201,Upper Clark Fork,12,391821,5145128,12,391821,5145128,9/27/2015,0,45,45,45,1/8/2017,3,37.255058,37.350563,38.374577,9.574697,765,12.625407,13.305291,8.933909,8.374057,5.275862,6.724138,0.896552,0.965517,185.275862,178.37931,11.99,12.89
92,100300,434,17010201-774-3,774-3,0,Ontario Creek,0,1745.68,0.02427,51.29,0.748416,10.05,12.2316476,10.4115788,3.206896552,0.379310345,193.3448276,0,0,0,434,17010201,Upper Clark Fork,12,392295,5144895,12,392295,5144895,9/27/2015,0,45,45,45,1/8/2017,3,37.942841,36.745567,36.971222,12.644815,765,12.625407,13.305291,8.933909,8.374057,5.275862,6.724138,0.896552,0.965517,185.275862,178.37931,11.27,12.16
93,100301,433,17010201-774-4,774-4,0,Ontario Creek,0,1777.45,0.02427,51.29,0.748416,10.02,12.2316476,10.4115788,3.206896552,0.379310345,193.3448276,8478,1,0,433,17010201,Upper Clark Fork,12,393037,5144319,12,393037,5144319,9/27/2015,1,45,45,35.465958,1/8/2017,3,35.869362,36.129383,36.348087,24.215326,765,12.625407,13.305291,8.933909,8.374057,5.275862,6.724138,0.896552,0.965517,185.275862,178.37931,11.24,12.12
94,100302,432,17010201-774-5,774-5,0,Ontario Creek,0,1787.38,0.02427,51.29,0.748416,10.18,12.2316476,10.4115788,3.206896552,0.379310345,193.3448276,8478,1,0,432,17010201,Upper Clark Fork,12,393133,5143150,12,393133,5143150,9/27/2015,0,45,45,45,1/8/2017,3,35.329544,35.696117,34.976612,39.858006,765,12.625407,13.305291,8.933909,8.374057,5.275862,6.724138,0.896552,0.965517,185.275862,178.37931,11.4,12.29
95,100303,543,17010201-1244-2,1244-2,0,Dog Creek,0,1754.4,0.01228,27.26,0.952112,10.58,3.624731396,3.079296048,3.689655172,0.586206897,194.862069,7873,1,0,543,17010201,Upper Clark Fork,12,395369,5170013,12,395369,5170013,9/27/2015,0,45,45,45,3/20/2017,0,45,45,45,0,975,3.715917,3.981912,2.680048,2.593434,4.827586,6,0.586207,0.965517,188.034483,183.206897,11.82,12.72
97,100304,551,17010201-1286-1,1286-1,0,Dog Creek,0,1803.89,0.00982,13.16,0.952112,10.17,1.191896425,0.91875401,2.620689655,0.517241379,199.2413793,7830,1,0,551,17010201,Upper Clark Fork,12,396337,5172003,12,396337,5172003,9/27/2015,0,45,45,45,1/8/2017,0,45,45,45,0,975,1.242323,1.366911,0.755564,0.718021,4.448276,5.37931,0.724138,0.965517,190.965517,185.241379,11.39,12.28
98,100305,559,17010201-1331-1,1331-1,0,Dog Creek,0,1824.85,0.03012,6.83,0.952112,9.51,0.626651958,0.482838522,2.620689655,0.517241379,199.2413793,7830,1,0,559,17010201,Upper Clark Fork,12,396626,5172470,12,396626,5172470,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.653175,0.718686,0.397028,0.377276,4.448276,5.37931,0.758621,0.965517,190.965517,185.241379,10.71,11.58
99,100306,560,17010201-1331-2,1331-2,0,Dog Creek,0,1824.85,0.03012,6.83,0.952112,9.51,0.626651958,0.482838522,2.620689655,0.517241379,199.2413793,0,0,0,560,17010201,Upper Clark Fork,12,396619,5173412,12,396619,5173412,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.653175,0.718686,0.397028,0.377276,4.448276,5.37931,0.758621,0.965517,190.965517,185.241379,10.71,11.58
100,100307,558,17010201-1331-3,1331-3,0,Dog Creek,0,1848.3,0.03012,6.83,0.952112,9.68,0.626651958,0.482838522,2.620689655,0.517241379,199.2413793,7798,1,0,558,17010201,Upper Clark Fork,12,396296,5174301,12,396296,5174301,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.653175,0.718686,0.397028,0.377276,4.448276,5.37931,0.758621,0.965517,190.965517,185.241379,10.88,11.76
101,100308,552,17010201-1281-1,1281-1,0,NA,0,1803.44,0.06743,3.19,0.952112,9.01,0.286897934,0.221056318,2.620689655,0.517241379,199.2413793,0,0,0,552,17010201,Upper Clark Fork,12,396359,5171891,12,396359,5171891,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.299041,0.329033,0.18177,0.172727,4.448276,5.37931,0.758621,0.965517,190.965517,185.241379,10.19,11.04
102,100309,557,17010201-1312-1,1312-1,0,NA,0,1814.85,0.02614,5.72,0.952112,9.66,0.510257746,0.393547938,2.586206897,0.517241379,199.2413793,7830,1,0,557,17010201,Upper Clark Fork,12,396973,5172452,12,396973,5172452,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.531835,0.585163,0.323698,0.30764,4.448276,5.37931,0.724138,0.965517,190.965517,185.241379,10.86,11.74
103,100310,556,17010201-1312-2,1312-2,0,NA,0,1832.89,0.02614,5.72,0.952112,9.9,0.510257746,0.393547938,2.586206897,0.517241379,199.2413793,0,0,0,556,17010201,Upper Clark Fork,12,397303,5173075,12,397303,5173075,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,975,0.531835,0.585163,0.323698,0.30764,4.448276,5.37931,0.724138,0.965517,190.965517,185.241379,11.11,12
104,100311,547,17010201-1305-1,1305-1,0,Carpenter Creek,0,1765.18,0.06464,4.13,0.448634,8.61,0.895915209,0.771829031,5.413793103,0.827586207,189.8275862,0,0,0,547,17010201,Upper Clark Fork,12,384605,5169983,12,384605,5169983,9/27/2015,0,45,45,45,1/21/2016,0,45,45,45,0,936,0.917211,0.963898,0.697211,0.679456,6.896552,7.931034,1.172414,1.310345,183.034483,178.137931,9.77,10.62
105,100312,548,17010201-1305-2,1305-2,0,Carpenter Creek,0,1765.18,0.06464,4.13,0.448634,8.61,0.895915209,0.771829031,5.413793103,0.827586207,189.8275862,0,0,0,548,17010201,Upper Clark Fork,12,385360,5170277,12,385360,5170277,9/27/2015,0,45,45,45,1/11/2017,0,45,45,45,0,936,0.917211,0.963898,0.697211,0.679456,6.896552,7.931034,1.172414,1.310345,183.034483,178.137931,9.77,10.62
106,100313,536,17010201-1184-1,1184-1,0,NA,0,1644.81,0.05927,5.32,0.457026,10.37,1.064336924,0.973520215,5.103448276,0.862068966,190.7931034,0,0,0,536,17010201,Upper Clark Fork,12,388929,5166384,12,388929,5166384,9/28/2015,0,45,45,45,1/21/2016,3,37.661827,36.859802,37.602184,9.658672,928,1.082556,1.139689,0.883072,0.867021,6.310345,7,0.862069,1.103448,185.103448,180.758621,11.6,12.5
107,100314,537,17010201-1209-2,1209-2,0,North Trout Creek,0,1662.01,0.04241,9.1,0.457026,10.02,1.796487509,1.646282366,4.793103448,0.724137931,191.0344828,0,0,0,537,17010201,Upper Clark Fork,12,388977,5167012,12,388977,5167012,9/28/2015,0,45,45,45,1/21/2016,3,33.146164,33.243088,33.214931,163.395788,928,1.824583,1.914823,1.492884,1.465077,6.275862,7.206897,0.896552,1.103448,185.241379,180.965517,11.24,12.12
108,100315,440,17010201-796-1,796-1,0,Little Blackfoot River,0,1799.6,0.0286,56.81,0.869343,10.95,13.96190863,12.57242638,2.448275862,0.344827586,195.4827586,8465,1,0,440,17010201,Upper Clark Fork,12,389066,5143810,12,389066,5143810,10/1/2015,0,45,45,45,1/11/2017,3,35.132504,34.825581,34.60894,70.811877,755,14.49349,15.199545,10.237607,9.536674,4.827586,6.448276,0.724138,1.137931,186.034483,178.62069,12.21,13.12
110,100316,439,17010201-796-2,796-2,0,Little Blackfoot River,0,1824.94,0.01927,56.68,0.869343,11.23,13.90214554,12.51948726,2.448275862,0.344827586,195.5517241,8493,1,0,439,17010201,Upper Clark Fork,12,388230,5143963,12,388230,5143963,10/1/2015,1,45,38.163811,45,1/11/2017,3,35.809326,36.639111,36.507145,28.320727,755,14.432666,15.135916,10.190111,9.490858,4.827586,6.448276,0.724138,1.137931,186.034483,178.586207,12.5,13.42
112,100317,445,17010201-797-1,797-1,0,Little Blackfoot River,0,1777.71,0.02558,71.12,0.869343,10.79,17.11735033,15.28821359,2.827586207,0.379310345,194.8275862,0,0,0,445,17010201,Upper Clark Fork,12,390302,5144646,12,390302,5144646,10/1/2015,0,45,45,45,1/11/2017,3,36.607407,37.351128,36.974499,18.40549,755,17.742308,18.613767,12.62024,11.803098,4.965517,6.551724,0.689655,1.137931,185.724138,178.448276,12.04,12.95
114,100318,444,17010201-797-2,797-2,0,Little Blackfoot River,0,1777.71,0.02558,71.12,0.869343,10.79,17.11735033,15.28821359,2.827586207,0.379310345,194.8275862,0,0,0,444,17010201,Upper Clark Fork,12,389695,5144159,12,389695,5144159,10/1/2015,0,45,45,45,1/11/2017,3,35.345093,35.791176,35.00872,51.164132,755,17.742308,18.613767,12.62024,11.803098,4.965517,6.551724,0.689655,1.137931,185.724138,178.448276,12.04,12.95
116,100319,454,17010201-791-2,791-2,0,NA,0,1985.54,0.06416,4.04,0.553472,9.25,0.668723001,0.555687153,4.275862069,0.689655172,189.862069,0,0,0,454,17010201,Upper Clark Fork,12,397787,5144890,12,397787,5144890,10/1/2015,0,45,45,45,1/11/2017,0,45,45,45,0,790,0.683226,0.715377,0.480419,0.455199,6.137931,7.551724,1,1.275862,182.551724,176.37931,10.44,11.3
118,100320,447,17010201-777-2,777-2,0,Telegraph Creek,0,1965.7,0.07287,2.44,0.553472,9.27,0.433735377,0.360006184,4.275862069,0.689655172,189.862069,0,0,0,447,17010201,Upper Clark Fork,12,396873,5145176,12,396873,5145176,10/1/2015,0,45,45,45,1/21/2016,0,45,45,45,0,790,0.443241,0.463946,0.31114,0.294438,6.310345,7.586207,1.034483,1.275862,182.482759,176.275862,10.46,11.32
120,100321,446,17010201-777-3,777-3,0,Telegraph Creek,0,2041.65,0.07287,2.44,0.553472,8.99,0.433735377,0.360006184,4.275862069,0.689655172,189.862069,0,0,0,446,17010201,Upper Clark Fork,12,396807,5144201,12,396807,5144201,10/1/2015,0,45,45,45,3/20/2017,0,45,45,45,0,790,0.443241,0.463946,0.31114,0.294438,6.310345,7.586207,1.034483,1.275862,182.482759,176.275862,10.17,11.02
122,100322,480,17010201-844-2,844-2,0,NA,0,1841.67,0.09655,2.77,0.553472,9.44,0.4449724,0.413888227,3.689655172,0.586206897,191.862069,0,0,0,480,17010201,Upper Clark Fork,12,394586,5149294,12,394586,5149294,10/1/2015,0,45,45,45,1/21/2016,3,36.191883,36.868168,36.80896,16.009318,790,0.457923,0.48661,0.368553,0.358063,5.103448,6.517241,0.655172,0.827586,184.689655,178.448276,10.64,11.5
124,100323,481,17010201-835-2,835-2,0,Sally Ann Creek,0,1985.41,0.05581,2.82,0.553472,9.98,0.394115759,0.328534907,4.413793103,0.724137931,189.9655172,8378,1,0,481,17010201,Upper Clark Fork,12,398176,5146512,12,398176,5146512,10/1/2015,0,45,45,45,3/20/2017,3,33.7717,33.8025,33.5631,51.5737,790,0.402359,0.421495,0.284318,0.270172,6,7.551724,0.965517,1.137931,182.655172,176.586207,11.2,12.08
126,100324,487,17010201-865-1,865-1,0,NA,0,1900.29,0.04885,2.04,0.316503,9.43,0.253894152,0.210760845,4.344827586,0.724137931,190.137931,0,0,0,487,17010201,Upper Clark Fork,12,398751,5150385,12,398751,5150385,10/1/2015,0,45,45,45,1/11/2017,3,35.846729,36.742077,36.137066,29.715743,3956,0.259713,0.272706,0.182043,0.172963,5.689655,7.241379,0.896552,1.137931,182.724138,176.655172,10.62,11.49
128,100325,495,17010201-879-1,879-1,0,NA,0,1838.61,0.03841,4.4,0.316503,10.02,0.619173753,0.544103205,4.206896552,0.620689655,190.5172414,8262,1,0,495,17010201,Upper Clark Fork,12,398446,5151958,12,398446,5151958,10/1/2015,0,45,45,45,1/11/2017,3,33.215607,33.499153,33.837666,167.241786,3956,0.62752,0.655137,0.48194,0.464269,5.896552,6.896552,0.896552,1,184.344828,179.448276,11.24,12.12
130,100326,496,17010201-879-2,879-2,0,NA,0,1838.61,0.03841,4.4,0.316503,10.02,0.619173753,0.544103205,4.206896552,0.620689655,190.5172414,8287,1,0,496,17010201,Upper Clark Fork,12,398520,5150961,12,398520,5150961,10/1/2015,0,45,45,45,1/11/2017,3,31.897945,32.495003,32.912724,341.762924,3956,0.62752,0.655137,0.48194,0.464269,5.896552,6.896552,0.896552,1,184.344828,179.448276,11.24,12.12
132,100327,507,17010201-901-1,901-1,0,NA,0,1741.25,0.03933,9.58,0.316503,10.85,1.456643261,1.317542068,4.482758621,0.620689655,190.7241379,8214,1,0,507,17010201,Upper Clark Fork,12,398364,5153911,12,398364,5153911,10/1/2015,0,45,45,45,3/20/2017,3,32.8906,32.9418,32.9662,86.505,3956,1.46931,1.529521,1.179779,1.143281,5.965517,6.862069,0.931034,0.965517,185.206897,180.862069,12.1,13.01
134,100328,506,17010201-901-2,901-2,0,NA,0,1779.53,0.03933,9.58,0.316503,10.14,1.456643261,1.317542068,4.482758621,0.620689655,190.7241379,0,0,0,506,17010201,Upper Clark Fork,12,398510,5153078,12,398510,5153078,10/1/2015,0,45,45,45,1/11/2017,3,33.28141,33.188366,33.520824,186.798965,3956,1.46931,1.529521,1.179779,1.143281,5.965517,6.862069,0.931034,0.965517,185.206897,180.862069,11.36,12.25
136,100331,271,17010201-596-1,596-1,1,Foster Creek,0,1798.19,0.02744,45,0.884732,10.44,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,9169,1,0,271,17010201,Upper Clark Fork,12,336288,5114528,12,336288,5114528,9/29/2015,3,34.601097,34.597515,35.044121,10/27/2016,3,39.137318,36.819233,37.954849,12.515075,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,11.68,12.57
137,100332,270,17010201-596-2,596-2,1,Foster Creek,0,1826.01,0.02744,45,0.884732,10.13,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,0,0,0,270,17010201,Upper Clark Fork,12,335719,5115226,12,335719,5115226,9/29/2015,3,39.171982,37.88625,36.929054,1/11/2017,3,39.333168,39.687424,38.031216,5.470072,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,11.35,12.24
138,100333,269,17010201-596-3,596-3,1,Foster Creek,0,1842.26,0.02744,45,0.884732,10.08,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,0,0,0,269,17010201,Upper Clark Fork,12,335308,5116108,12,335308,5116108,9/29/2015,1,45,40.12019,45,1/11/2017,1,45,40.505104,45,0.63121,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,11.3,12.19
139,100334,268,17010201-596-4,596-4,1,Foster Creek,0,1866.52,0.02744,45,0.884732,9.71,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,0,0,0,268,17010201,Upper Clark Fork,12,335074,5117048,12,335074,5117048,9/29/2015,3,37.465958,39.388992,37.581608,1/11/2017,3,35.097809,35.023335,34.987263,62.536624,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,10.92,11.79
140,100335,267,17010201-596-5,596-5,1,Foster Creek,0,1904.81,0.02744,45,0.884732,9.5,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,9089,1,0,267,17010201,Upper Clark Fork,12,334823,5117722,12,334823,5117722,9/29/2015,0,45,45,45,10/27/2016,3,33.19067,33.412216,33.569801,192.911789,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,10.7,11.57
141,100336,266,17010201-596-6,596-6,1,Foster Creek,0,1915.7,0.02744,45,0.884732,9.65,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,9089,1,0,266,17010201,Upper Clark Fork,12,335692,5118445,12,335692,5118445,9/29/2015,0,45,45,45,1/11/2017,3,37.191147,39.649281,39.167187,7.82893,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,10.85,11.73
142,100337,265,17010201-596-7,596-7,1,Foster Creek,0,1953.45,0.02744,45,0.884732,9.01,15.01105026,15.24598657,0.724137931,0.103448276,205.7241379,0,0,0,265,17010201,Upper Clark Fork,12,336170,5119040,12,336170,5119040,9/29/2015,0,45,45,45,1/11/2017,2,37.524853,39.509136,45,5.436984,653,15.577736,16.280471,10.43784,9.084501,2.758621,6.344828,0.413793,1.206897,191.034483,179.034483,10.19,11.04
143,100338,293,17010201-623-1,623-1,1,Foster Creek,0,2033.15,0.04789,21.83,0.884732,8.04,8.516134064,8.77473824,0.586206897,0.103448276,207.8275862,0,0,0,293,17010201,Upper Clark Fork,12,336619,5120002,12,336619,5120002,9/29/2015,0,45,45,45,1/11/2017,3,37.824364,39.512768,37.974941,7.877061,653,8.855887,9.265059,5.587248,4.728949,2.310345,6.103448,0.37931,1.241379,191.758621,178.448276,9.18,10.01
144,100339,294,17010201-623-2,623-2,1,Foster Creek,0,2033.15,0.04789,21.83,0.884732,8.04,8.516134064,8.77473824,0.586206897,0.103448276,207.8275862,0,0,0,294,17010201,Upper Clark Fork,12,336605,5120939,12,336605,5120939,9/29/2015,1,40.939926,45,45,10/27/2016,3,35.22176,35.718113,35.357319,53.106686,653,8.855887,9.265059,5.587248,4.728949,2.310345,6.103448,0.37931,1.241379,191.758621,178.448276,9.18,10.01
